Price,Mileage,Make,Model,Trim,Type,Cylinder,Liter,Doors,Cruise,Sound,Leather
17314.103129,8221,Buick,Century,Sedan 4D,Sedan,6,3.1,4,1,1,1
15457.170592,29925,Pontiac,Grand Prix,GT Sedan 4D,Sedan,6,3.8,4,1,1,0
14963.045619,31471,Pontiac,Grand Prix,GT Sedan 4D,Sedan,6,3.8,4,1,1,0
21230.977985,11229,Pontiac,Grand Prix,GTP Sedan 4D,Sedan,6,3.8,4,1,1,0
22100.393173,12314,Pontiac,Grand Prix,GTP Sedan 4D,Sedan,6,3.8,4,1,1,0
21300.019449,12772,Pontiac,Grand Prix,GTP Sedan 4D,Sedan,6,3.8,4,1,1,0
21281.880488,17417,Pontiac,Grand Prix,GTP Sedan 4D,Sedan,6,3.8,4,1,1,1
19646.717478,21132,Pontiac,Grand Prix,GTP Sedan 4D,Sedan,6,3.8,4,1,1,1
20173.906329,21211,Pontiac,Grand Prix,GTP Sedan 4D,Sedan,6,3.8,4,1,0,1
18701.222615,24992,Pontiac,Grand Prix,GTP Sedan 4D,Sedan,6,3.8,4,1,0,0
19423.165022,25557,Pontiac,Grand Prix,GTP Sedan 4D,Sedan,6,3.8,4,1,0,1
19956.758413,26028,Pontiac,Grand Prix,GTP Sedan 4D,Sedan,6,3.8,4,1,1,0
19448.22633,27721,Pontiac,Grand Prix,GTP Sedan 4D,Sedan,6,3.8,4,1,0,1
19822.115392,1592,Pontiac,Grand Prix,Sedan 4D,Sedan,6,3.8,4,1,1,0
19567.259291,2189,Pontiac,Grand Prix,Sedan 4D,Sedan,6,3.8,4,1,1,1
16853.107849,17959,Pontiac,Grand Prix,Sedan 4D,Sedan,6,3.8,4,1,0,0
16516.955549,20751,Pontiac,Grand Prix,Sedan 4D,Sedan,6,3.8,4,1,1,1
15979.014837,21974,Pontiac,Grand Prix,Sedan 4D,Sedan,6,3.8,4,1,0,0
16256.236168,22637,Pontiac,Grand Prix,Sedan 4D,Sedan,6,3.8,4,1,0,0
15724.25217,23989,Pontiac,Grand Prix,Sedan 4D,Sedan,6,3.8,4,1,0,0
15967.2454,25598,Pontiac,Grand Prix,Sedan 4D,Sedan,6,3.8,4,1,0,0
16041.685586,27800,Pontiac,Grand Prix,Sedan 4D,Sedan,6,3.8,4,1,1,0
15756.14613,29325,Pontiac,Grand Prix,Sedan 4D,Sedan,6,3.8,4,1,1,0
32422.761376,9185,Pontiac,GTO,Coupe 2D,Coupe,8,5.7,2,1,1,1
32219.589285,10915,Pontiac,GTO,Coupe 2D,Coupe,8,5.7,2,1,1,1
31024.872115,13678,Pontiac,GTO,Coupe 2D,Coupe,8,5.7,2,1,1,1
29595.794288,16193,Pontiac,GTO,Coupe 2D,Coupe,8,5.7,2,1,0,1
29664.702687,21418,Pontiac,GTO,Coupe 2D,Coupe,8,5.7,2,1,0,1
27425.843913,23886,Pontiac,GTO,Coupe 2D,Coupe,8,5.7,2,1,0,1
27370.958111,24960,Pontiac,GTO,Coupe 2D,Coupe,8,5.7,2,1,1,1
27548.62961,26126,Pontiac,GTO,Coupe 2D,Coupe,8,5.7,2,1,1,1
28502.306109,27199,Pontiac,GTO,Coupe 2D,Coupe,8,5.7,2,1,1,1
25527.013027,36480,Pontiac,GTO,Coupe 2D,Coupe,8,5.7,2,1,1,1
13160.124564,13145,Pontiac,Sunfire,Coupe 2D,Coupe,4,2.2,2,0,1,1
12830.098778,17830,Pontiac,Sunfire,Coupe 2D,Coupe,4,2.2,2,1,1,1
12828.030977,19081,Pontiac,Sunfire,Coupe 2D,Coupe,4,2.2,2,1,1,1
12878.046829,19225,Pontiac,Sunfire,Coupe 2D,Coupe,4,2.2,2,1,1,1
12832.462388,20618,Pontiac,Sunfire,Coupe 2D,Coupe,4,2.2,2,1,1,1
12464.073461,21891,Pontiac,Sunfire,Coupe 2D,Coupe,4,2.2,2,1,1,1
12465.508523,23931,Pontiac,Sunfire,Coupe 2D,Coupe,4,2.2,2,0,1,1
12258.857592,24318,Pontiac,Sunfire,Coupe 2D,Coupe,4,2.2,2,1,1,1
11903.097747,25285,Pontiac,Sunfire,Coupe 2D,Coupe,4,2.2,2,0,1,1
12209.559623,26097,Pontiac,Sunfire,Coupe 2D,Coupe,4,2.2,2,0,1,1
16391.926573,18096,Pontiac,Vibe,AWD Sportwagon 4D,Wagon,4,1.8,4,1,1,0
16033.930618,18391,Pontiac,Vibe,AWD Sportwagon 4D,Wagon,4,1.8,4,0,1,1
16106.827221,19465,Pontiac,Vibe,AWD Sportwagon 4D,Wagon,4,1.8,4,1,0,0
16551.219566,19531,Pontiac,Vibe,AWD Sportwagon 4D,Wagon,4,1.8,4,1,1,1
17325.269543,19894,Pontiac,Vibe,AWD Sportwagon 4D,Wagon,4,1.8,4,1,0,0
16078.665491,22779,Pontiac,Vibe,AWD Sportwagon 4D,Wagon,4,1.8,4,0,0,1
15297.835973,23062,Pontiac,Vibe,AWD Sportwagon 4D,Wagon,4,1.8,4,0,0,0
15505.293806,24239,Pontiac,Vibe,AWD Sportwagon 4D,Wagon,4,1.8,4,1,0,0
15174.346613,27887,Pontiac,Vibe,AWD Sportwagon 4D,Wagon,4,1.8,4,0,0,0
14546.884814,33374,Pontiac,Vibe,AWD Sportwagon 4D,Wagon,4,1.8,4,0,1,1
17803.279089,12303,Pontiac,Vibe,GT Sportwagon,Wagon,4,1.8,4,1,1,1
16353.096517,16078,Pontiac,Vibe,GT Sportwagon,Wagon,4,1.8,4,0,1,0
15977.911084,17053,Pontiac,Vibe,GT Sportwagon,Wagon,4,1.8,4,0,0,1
15568.974237,18206,Pontiac,Vibe,GT Sportwagon,Wagon,4,1.8,4,0,0,0
15589.780483,21307,Pontiac,Vibe,GT Sportwagon,Wagon,4,1.8,4,0,0,0
15730.046266,21391,Pontiac,Vibe,GT Sportwagon,Wagon,4,1.8,4,0,1,1
15802.652861,21461,Pontiac,Vibe,GT Sportwagon,Wagon,4,1.8,4,0,0,0
15086.899592,27438,Pontiac,Vibe,GT Sportwagon,Wagon,4,1.8,4,0,0,1
14396.270557,31424,Pontiac,Vibe,GT Sportwagon,Wagon,4,1.8,4,0,0,0
14869.282067,31791,Pontiac,Vibe,GT Sportwagon,Wagon,4,1.8,4,1,1,1
16927.779761,2973,Pontiac,Vibe,Sportwagon 4D,Wagon,4,1.8,4,0,0,0
17418.068734,4463,Pontiac,Vibe,Sportwagon 4D,Wagon,4,1.8,4,1,0,1
16379.098701,8754,Pontiac,Vibe,Sportwagon 4D,Wagon,4,1.8,4,0,1,0
16706.674068,9150,Pontiac,Vibe,Sportwagon 4D,Wagon,4,1.8,4,0,0,0
17214.325078,12610,Pontiac,Vibe,Sportwagon 4D,Wagon,4,1.8,4,1,1,1
15821.949718,14304,Pontiac,Vibe,Sportwagon 4D,Wagon,4,1.8,4,0,0,1
14398.922693,21688,Pontiac,Vibe,Sportwagon 4D,Wagon,4,1.8,4,0,0,0
15622.121098,23217,Pontiac,Vibe,Sportwagon 4D,Wagon,4,1.8,4,1,1,1
14909.050988,23323,Pontiac,Vibe,Sportwagon 4D,Wagon,4,1.8,4,0,1,1
14853.199011,24270,Pontiac,Vibe,Sportwagon 4D,Wagon,4,1.8,4,0,0,0
35622.139495,10340,SAAB,9_3,Linear Conv 2D,Convertible,4,2,2,1,1,0
34819.297122,12251,SAAB,9_3,Linear Conv 2D,Convertible,4,2,2,1,0,0
34355.003728,17711,SAAB,9_3,Linear Conv 2D,Convertible,4,2,2,1,1,0
32737.084546,19112,SAAB,9_3,Linear Conv 2D,Convertible,4,2,2,1,1,1
33540.536105,20925,SAAB,9_3,Linear Conv 2D,Convertible,4,2,2,1,0,1
31970.542075,21208,SAAB,9_3,Linear Conv 2D,Convertible,4,2,2,1,1,0
33287.409599,21661,SAAB,9_3,Linear Conv 2D,Convertible,4,2,2,1,0,1
32075.984874,23553,SAAB,9_3,Linear Conv 2D,Convertible,4,2,2,1,1,0
31969.069812,24559,SAAB,9_3,Linear Conv 2D,Convertible,4,2,2,1,0,0
27666.231078,35157,SAAB,9_3,Linear Conv 2D,Convertible,4,2,2,1,0,0
29246.237335,3907,SAAB,9_3,Linear Sedan 4D,Sedan,4,2,4,1,0,1
26337.830598,16068,SAAB,9_3,Linear Sedan 4D,Sedan,4,2,4,1,0,0
26775.032089,16688,SAAB,9_3,Linear Sedan 4D,Sedan,4,2,4,1,0,0
25299.969639,19569,SAAB,9_3,Linear Sedan 4D,Sedan,4,2,4,1,1,0
24896.597604,21266,SAAB,9_3,Linear Sedan 4D,Sedan,4,2,4,1,1,0
25996.806402,21433,SAAB,9_3,Linear Sedan 4D,Sedan,4,2,4,1,1,1
24801.617194,26345,SAAB,9_3,Linear Sedan 4D,Sedan,4,2,4,1,1,1
24063.012685,27674,SAAB,9_3,Linear Sedan 4D,Sedan,4,2,4,1,1,1
23249.841685,27686,SAAB,9_3,Linear Sedan 4D,Sedan,4,2,4,1,0,0
22244.876553,50387,SAAB,9_3,Linear Sedan 4D,Sedan,4,2,4,1,0,1
37088.562413,3828,SAAB,9_3 HO,Aero Conv 2D,Convertible,4,2,2,1,1,1
33381.819153,17381,SAAB,9_3 HO,Aero Conv 2D,Convertible,4,2,2,1,1,1
33358.767771,17590,SAAB,9_3 HO,Aero Conv 2D,Convertible,4,2,2,1,1,1
33586.906092,18930,SAAB,9_3 HO,Aero Conv 2D,Convertible,4,2,2,1,0,1
30731.941655,22479,SAAB,9_3 HO,Aero Conv 2D,Convertible,4,2,2,1,0,0
30315.169442,23635,SAAB,9_3 HO,Aero Conv 2D,Convertible,4,2,2,1,0,0
30166.852512,25049,SAAB,9_3 HO,Aero Conv 2D,Convertible,4,2,2,1,0,0
30251.018417,27558,SAAB,9_3 HO,Aero Conv 2D,Convertible,4,2,2,1,0,1
29142.714386,31655,SAAB,9_3 HO,Aero Conv 2D,Convertible,4,2,2,1,1,1
29612.154048,32477,SAAB,9_3 HO,Aero Conv 2D,Convertible,4,2,2,1,1,1
26841.080835,10003,SAAB,9_3 HO,Aero Sedan 4D,Sedan,4,2,4,1,1,0
27825.949973,10014,SAAB,9_3 HO,Aero Sedan 4D,Sedan,4,2,4,1,0,1
27284.751328,14281,SAAB,9_3 HO,Aero Sedan 4D,Sedan,4,2,4,1,1,1
27060.13756,17319,SAAB,9_3 HO,Aero Sedan 4D,Sedan,4,2,4,1,0,1
25618.281885,20208,SAAB,9_3 HO,Aero Sedan 4D,Sedan,4,2,4,1,0,1
25790.514141,21160,SAAB,9_3 HO,Aero Sedan 4D,Sedan,4,2,4,1,1,1
25148.379186,22272,SAAB,9_3 HO,Aero Sedan 4D,Sedan,4,2,4,1,1,1
24852.495281,22814,SAAB,9_3 HO,Aero Sedan 4D,Sedan,4,2,4,1,1,1
24173.525883,27015,SAAB,9_3 HO,Aero Sedan 4D,Sedan,4,2,4,1,0,0
23733.402249,27600,SAAB,9_3 HO,Aero Sedan 4D,Sedan,4,2,4,1,1,0
38324.809077,12090,SAAB,9_3 HO,Arc Conv 2D,Convertible,4,2,2,1,1,1
38167.173577,13162,SAAB,9_3 HO,Arc Conv 2D,Convertible,4,2,2,1,0,1
37383.503493,16088,SAAB,9_3 HO,Arc Conv 2D,Convertible,4,2,2,1,0,1
36338.751328,18195,SAAB,9_3 HO,Arc Conv 2D,Convertible,4,2,2,1,1,0
35580.332314,21167,SAAB,9_3 HO,Arc Conv 2D,Convertible,4,2,2,1,1,0
35304.494702,21293,SAAB,9_3 HO,Arc Conv 2D,Convertible,4,2,2,1,0,1
34392.995272,24031,SAAB,9_3 HO,Arc Conv 2D,Convertible,4,2,2,1,0,1
33984.43077,25420,SAAB,9_3 HO,Arc Conv 2D,Convertible,4,2,2,1,0,0
33248.342524,27051,SAAB,9_3 HO,Arc Conv 2D,Convertible,4,2,2,1,0,1
28777.959695,48991,SAAB,9_3 HO,Arc Conv 2D,Convertible,4,2,2,1,1,1
32197.340466,3867,SAAB,9_3 HO,Arc Sedan 4D,Sedan,4,2,4,1,1,0
32053.097161,5144,SAAB,9_3 HO,Arc Sedan 4D,Sedan,4,2,4,1,1,0
30274.710575,10800,SAAB,9_3 HO,Arc Sedan 4D,Sedan,4,2,4,1,1,0
30353.585554,11273,SAAB,9_3 HO,Arc Sedan 4D,Sedan,4,2,4,1,1,0
30122.429735,14568,SAAB,9_3 HO,Arc Sedan 4D,Sedan,4,2,4,1,1,1
26789.832608,22189,SAAB,9_3 HO,Arc Sedan 4D,Sedan,4,2,4,1,0,0
28291.762261,22328,SAAB,9_3 HO,Arc Sedan 4D,Sedan,4,2,4,1,1,0
27109.40589,22598,SAAB,9_3 HO,Arc Sedan 4D,Sedan,4,2,4,1,0,1
27256.494512,26400,SAAB,9_3 HO,Arc Sedan 4D,Sedan,4,2,4,1,1,0
25267.367676,34175,SAAB,9_3 HO,Arc Sedan 4D,Sedan,4,2,4,1,1,0
35033.215454,1676,SAAB,9_5,Arc Sedan 4D,Sedan,4,2.3,4,1,1,1
32746.131387,7924,SAAB,9_5,Arc Sedan 4D,Sedan,4,2.3,4,1,0,1
33183.332596,9795,SAAB,9_5,Arc Sedan 4D,Sedan,4,2.3,4,1,1,1
31002.73442,15087,SAAB,9_5,Arc Sedan 4D,Sedan,4,2.3,4,1,1,1
30075.994726,22052,SAAB,9_5,Arc Sedan 4D,Sedan,4,2.3,4,1,1,1
29844.204004,23143,SAAB,9_5,Arc Sedan 4D,Sedan,4,2.3,4,1,1,1
28432.824213,25247,SAAB,9_5,Arc Sedan 4D,Sedan,4,2.3,4,1,1,1
28054.982362,26276,SAAB,9_5,Arc Sedan 4D,Sedan,4,2.3,4,1,1,1
28502.962406,28598,SAAB,9_5,Arc Sedan 4D,Sedan,4,2.3,4,1,1,1
24912.080581,38717,SAAB,9_5,Arc Sedan 4D,Sedan,4,2.3,4,1,0,1
31849.307947,16956,SAAB,9_5,Arc Wagon 4D,Wagon,4,2.3,4,1,0,1
32649.760509,16975,SAAB,9_5,Arc Wagon 4D,Wagon,4,2.3,4,1,1,1
29961.254939,20015,SAAB,9_5,Arc Wagon 4D,Wagon,4,2.3,4,1,1,1
31554.405335,20103,SAAB,9_5,Arc Wagon 4D,Wagon,4,2.3,4,1,1,1
29914.379575,22105,SAAB,9_5,Arc Wagon 4D,Wagon,4,2.3,4,1,0,1
30575.248821,22298,SAAB,9_5,Arc Wagon 4D,Wagon,4,2.3,4,1,1,1
30271.9223,23426,SAAB,9_5,Arc Wagon 4D,Wagon,4,2.3,4,1,1,1
28678.075251,25380,SAAB,9_5,Arc Wagon 4D,Wagon,4,2.3,4,1,0,1
28829.028003,26503,SAAB,9_5,Arc Wagon 4D,Wagon,4,2.3,4,1,0,1
26955.041202,31773,SAAB,9_5,Arc Wagon 4D,Wagon,4,2.3,4,1,0,1
33005.779958,6409,SAAB,9_5,Linear Wagon 4D,Wagon,4,2.3,4,1,1,1
30661.26015,14278,SAAB,9_5,Linear Wagon 4D,Wagon,4,2.3,4,1,0,1
30443.8799,15050,SAAB,9_5,Linear Wagon 4D,Wagon,4,2.3,4,1,0,1
30322.150571,16225,SAAB,9_5,Linear Wagon 4D,Wagon,4,2.3,4,1,1,1
31153.00896,17317,SAAB,9_5,Linear Wagon 4D,Wagon,4,2.3,4,1,0,1
31084.937607,18187,SAAB,9_5,Linear Wagon 4D,Wagon,4,2.3,4,1,1,1
31156.595789,18805,SAAB,9_5,Linear Wagon 4D,Wagon,4,2.3,4,1,1,1
29114.544506,21960,SAAB,9_5,Linear Wagon 4D,Wagon,4,2.3,4,1,0,1
25845.206115,36557,SAAB,9_5,Linear Wagon 4D,Wagon,4,2.3,4,1,1,1
24903.477739,40719,SAAB,9_5,Linear Wagon 4D,Wagon,4,2.3,4,1,1,1
30800.658389,8017,SAAB,9_5 HO,Aero Sedan 4D,Sedan,4,2.3,4,1,0,1
28416.461673,14613,SAAB,9_5 HO,Aero Sedan 4D,Sedan,4,2.3,4,1,0,1
28185.77625,19854,SAAB,9_5 HO,Aero Sedan 4D,Sedan,4,2.3,4,1,1,1
28204.603578,22021,SAAB,9_5 HO,Aero Sedan 4D,Sedan,4,2.3,4,1,1,1
26653.23939,22590,SAAB,9_5 HO,Aero Sedan 4D,Sedan,4,2.3,4,1,1,1
27610.864203,22881,SAAB,9_5 HO,Aero Sedan 4D,Sedan,4,2.3,4,1,1,1
26698.078151,23055,SAAB,9_5 HO,Aero Sedan 4D,Sedan,4,2.3,4,1,1,1
27241.436178,23204,SAAB,9_5 HO,Aero Sedan 4D,Sedan,4,2.3,4,1,1,1
27703.203995,24738,SAAB,9_5 HO,Aero Sedan 4D,Sedan,4,2.3,4,1,1,1
24405.06676,31344,SAAB,9_5 HO,Aero Sedan 4D,Sedan,4,2.3,4,1,1,1
30959.932133,17673,SAAB,9_5 HO,Aero Wagon 4D,Wagon,4,2.3,4,1,1,1
29986.791501,18464,SAAB,9_5 HO,Aero Wagon 4D,Wagon,4,2.3,4,1,0,1
29908.180981,19830,SAAB,9_5 HO,Aero Wagon 4D,Wagon,4,2.3,4,1,1,1
28328.266538,20685,SAAB,9_5 HO,Aero Wagon 4D,Wagon,4,2.3,4,1,0,1
29197.7913,20907,SAAB,9_5 HO,Aero Wagon 4D,Wagon,4,2.3,4,1,0,1
29321.082506,21545,SAAB,9_5 HO,Aero Wagon 4D,Wagon,4,2.3,4,1,0,1
29481.528757,21822,SAAB,9_5 HO,Aero Wagon 4D,Wagon,4,2.3,4,1,1,1
26792.300157,25357,SAAB,9_5 HO,Aero Wagon 4D,Wagon,4,2.3,4,1,0,1
27788.813239,26786,SAAB,9_5 HO,Aero Wagon 4D,Wagon,4,2.3,4,1,0,1
26012.374625,34269,SAAB,9_5 HO,Aero Wagon 4D,Wagon,4,2.3,4,1,1,1
27280.982061,4836,SAAB,9-2X AWD,Linear Wagon 4D,Wagon,4,2.5,4,1,1,0
25959.12203,17431,SAAB,9-2X AWD,Linear Wagon 4D,Wagon,4,2.5,4,1,0,1
23274.480711,21616,SAAB,9-2X AWD,Linear Wagon 4D,Wagon,4,2.5,4,1,1,0
23329.208256,25218,SAAB,9-2X AWD,Linear Wagon 4D,Wagon,4,2.5,4,1,0,1
16916.869535,2879,Saturn,Ion,Quad Coupe 2D,Coupe,4,2.2,2,1,0,1
15639.036743,8507,Saturn,Ion,Quad Coupe 2D,Coupe,4,2.2,2,1,0,0
16256.236168,10555,Saturn,Ion,Quad Coupe 2D,Coupe,4,2.2,2,0,0,1
15395.010874,12920,Saturn,Ion,Quad Coupe 2D,Coupe,4,2.2,2,1,0,0
14881.955446,14376,Saturn,Ion,Quad Coupe 2D,Coupe,4,2.2,2,0,0,0
15277.067588,16951,Saturn,Ion,Quad Coupe 2D,Coupe,4,2.2,2,0,1,0
14702.79832,17656,Saturn,Ion,Quad Coupe 2D,Coupe,4,2.2,2,1,1,0
15033.150317,19455,Saturn,Ion,Quad Coupe 2D,Coupe,4,2.2,2,0,0,1
13991.040057,21020,Saturn,Ion,Quad Coupe 2D,Coupe,4,2.2,2,0,1,0
14771.003464,22255,Saturn,Ion,Quad Coupe 2D,Coupe,4,2.2,2,1,0,1
13719.238308,23645,Saturn,Ion,Quad Coupe 2D,Coupe,4,2.2,2,0,0,0
13869.154942,24349,Saturn,Ion,Quad Coupe 2D,Coupe,4,2.2,2,1,1,0
13518.235252,25981,Saturn,Ion,Quad Coupe 2D,Coupe,4,2.2,2,1,1,0
13825.154711,26034,Saturn,Ion,Quad Coupe 2D,Coupe,4,2.2,2,0,0,1
13811.155022,26236,Saturn,Ion,Quad Coupe 2D,Coupe,4,2.2,2,0,1,1
14077.968853,26788,Saturn,Ion,Quad Coupe 2D,Coupe,4,2.2,2,0,0,1
14411.858851,26986,Saturn,Ion,Quad Coupe 2D,Coupe,4,2.2,2,1,0,1
13600.034185,27231,Saturn,Ion,Quad Coupe 2D,Coupe,4,2.2,2,0,1,0
13032.868101,30108,Saturn,Ion,Quad Coupe 2D,Coupe,4,2.2,2,1,1,1
11539.048533,38958,Saturn,Ion,Quad Coupe 2D,Coupe,4,2.2,2,0,0,0
14739.067236,1737,Saturn,Ion,Sedan 4D,Sedan,4,2.2,4,0,0,1
15110.192598,2392,Saturn,Ion,Sedan 4D,Sedan,4,2.2,4,1,1,0
14202.997153,11836,Saturn,Ion,Sedan 4D,Sedan,4,2.2,4,0,0,0
15194.975354,12412,Saturn,Ion,Sedan 4D,Sedan,4,2.2,4,0,0,1
14116.921509,12878,Saturn,Ion,Sedan 4D,Sedan,4,2.2,4,1,0,0
13174.071009,13318,Saturn,Ion,Sedan 4D,Sedan,4,2.2,4,0,0,1
13258.365889,14938,Saturn,Ion,Sedan 4D,Sedan,4,2.2,4,1,1,1
12791.751089,16163,Saturn,Ion,Sedan 4D,Sedan,4,2.2,4,0,0,1
12293.059962,17139,Saturn,Ion,Sedan 4D,Sedan,4,2.2,4,1,0,1
13998.129276,18257,Saturn,Ion,Sedan 4D,Sedan,4,2.2,4,0,1,1
14568.002255,18511,Saturn,Ion,Sedan 4D,Sedan,4,2.2,4,0,1,1
13122.905457,19101,Saturn,Ion,Sedan 4D,Sedan,4,2.2,4,0,1,1
13494.288783,19500,Saturn,Ion,Sedan 4D,Sedan,4,2.2,4,1,0,1
12036.216751,19853,Saturn,Ion,Sedan 4D,Sedan,4,2.2,4,0,1,1
12162.140047,21770,Saturn,Ion,Sedan 4D,Sedan,4,2.2,4,0,1,0
12333.603993,21877,Saturn,Ion,Sedan 4D,Sedan,4,2.2,4,0,0,0
12099.014578,22758,Saturn,Ion,Sedan 4D,Sedan,4,2.2,4,1,1,0
12119.089702,22826,Saturn,Ion,Sedan 4D,Sedan,4,2.2,4,0,0,1
11679.923546,23388,Saturn,Ion,Sedan 4D,Sedan,4,2.2,4,0,0,0
13216.912048,24069,Saturn,Ion,Sedan 4D,Sedan,4,2.2,4,0,1,0
12412.521107,24664,Saturn,Ion,Sedan 4D,Sedan,4,2.2,4,0,1,1
12284.28829,24740,Saturn,Ion,Sedan 4D,Sedan,4,2.2,4,1,1,0
12594.183013,26328,Saturn,Ion,Sedan 4D,Sedan,4,2.2,4,0,0,1
12105.981336,28298,Saturn,Ion,Sedan 4D,Sedan,4,2.2,4,0,1,0
11873.533995,28398,Saturn,Ion,Sedan 4D,Sedan,4,2.2,4,0,0,0
12965.223269,29707,Saturn,Ion,Sedan 4D,Sedan,4,2.2,4,0,1,1
10563.066162,32458,Saturn,Ion,Sedan 4D,Sedan,4,2.2,4,0,0,0
11413.530403,32619,Saturn,Ion,Sedan 4D,Sedan,4,2.2,4,1,0,1
11504.82455,33962,Saturn,Ion,Sedan 4D,Sedan,4,2.2,4,0,0,0
11521.525888,34998,Saturn,Ion,Sedan 4D,Sedan,4,2.2,4,0,1,1
18173.978084,5826,Saturn,L Series,L300 Sedan 4D,Sedan,6,3,4,1,1,1
18490.983029,7755,Saturn,L Series,L300 Sedan 4D,Sedan,6,3,4,1,1,1
17322.078404,10102,Saturn,L Series,L300 Sedan 4D,Sedan,6,3,4,1,0,1
17978.356998,10986,Saturn,L Series,L300 Sedan 4D,Sedan,6,3,4,1,0,0
16425.174796,14242,Saturn,L Series,L300 Sedan 4D,Sedan,6,3,4,1,0,0
16507.070267,16229,Saturn,L Series,L300 Sedan 4D,Sedan,6,3,4,1,0,0
16175.957604,19095,Saturn,L Series,L300 Sedan 4D,Sedan,6,3,4,1,1,0
15731.132897,20484,Saturn,L Series,L300 Sedan 4D,Sedan,6,3,4,1,1,0
15118.893228,25979,Saturn,L Series,L300 Sedan 4D,Sedan,6,3,4,1,1,0
13585.636802,35662,Saturn,L Series,L300 Sedan 4D,Sedan,6,3,4,1,0,0
